return_id,order_id,user_id,sku,return_reason,return_date
41686c7e-5150-4aea-958d-f16ea763eea3,f0e0414b-0926-4f46-b0a1-1d30c5d95dbe,c84b0d24-21d9-4bf8-91b5-e015dde9d5ce,SKU-00295,changed mind,2024-10-14
89e9bdf5-075f-4959-8305-ad70996707bf,c7cc72e4-160f-45de-925c-56413bbe6e3e,54e363a6-d51c-4ad3-89d0-ee98e28d8a15,SKU-00954,didn't match,2025-01-16
aa5a3cf3-8007-40d3-8c93-906ea982a914,283d7608-1fc8-461e-a46d-f700da5dabf7,d43c133e-c59c-4c5f-a619-57579073e5d5,SKU-00838,delayed,2025-01-06
a2493edd-e9eb-418c-87a0-13f9ec97682b,c372a0ae-88a6-40c7-91f0-7fb666ccc7e8,31558341-3565-4c10-a4b1-c91e526783fa,SKU-00183,not needed,2024-01-28
c34a40f4-c3d9-4319-b59e-3c6bd2ac48f8,814b0dae-9df9-4138-9a1c-b97f12f48fc7,accdf676-977c-4fd1-b101-9bead3fea100,SKU-00465,not needed,2024-07-17
6c0e4605-ae75-409a-b5f4-9b7a352018e3,c15a2a24-d3cf-4a14-aafc-a56cc9c5d5b9,6d966f32-536c-4da6-a951-e050069e8f23,SKU-00706,wrong size,2024-01-11
f759f726-eaac-4e1a-8b15-fca2d54d5096,7fa43a63-1919-40d1-a08c-40b610e130cd,f351e2a0-d362-482e-8b26-016ff593f75f,SKU-00434,didn't work,2024-10-19
a1eb9887-5e74-4dbf-a62f-65d82d3e1d06,3361cacd-e1bd-49a4-8ab3-1e67bf2732bf,79ca0419-95ae-4e11-a7d3-5a70c65bb44d,SKU-00020,too small,2023-07-17
803dbd1e-d3fc-4e20-8d2a-ee6eb6809056,a5b39452-b7e7-4ebf-8330-aa70cdf0a62b,751b345a-2331-4b86-8482-d80ff937d082,SKU-00476,,2024-11-07
e6fd1a49-42c1-418d-9d1b-82ab17a45830,d1e21dc5-b99a-40b2-ab4e-0429045144db,202b3164-cb7c-4be6-a6b6-7002b26d9957,SKU-00244,changed mind,2024-07-05
a392f993-4d03-43e4-98c0-d9d72ad2b0b0,6ff5a2ac-9fb7-4479-9185-c6b60abbad96,363e779b-ed63-41c9-bd91-d743f84f432e,SKU-00839,delayed,2023-01-22
3732d17f-f460-4559-ae20-abb331ac4aed,528b0c1f-b573-482b-9514-cedb8d660487,d4a1a542-e476-40f3-bb3d-e77b16561b27,SKU-00435,not needed,2022-07-24
39b04f3b-7fee-464c-a8e1-1abb1b5b215c,0b2e8822-0625-415b-97f4-4857db7135d2,0a1f2e0d-fcea-4f51-92b1-958cf11f06ce,SKU-00978,too small,2025-01-28
82f24c8c-76f7-48df-89ca-88a328eac88f,cf5307aa-99eb-4c56-b4fc-39f7609c4d11,153ce44c-f7cd-4bc2-b4b1-15807b1f1798,SKU-00113,delayed,2023-06-30
ef156175-82f6-4868-b35a-cde6ce9e1ee4,5734089d-7c35-42f4-a47e-25ec2ee1a745,a6a71b7a-1bea-4513-85c4-d04614b427f8,SKU-00392,changed mind,2021-09-26
23da3b88-c6a5-4ec8-be11-aea087593232,cbfe0c4a-ae82-42f7-8b5d-6f91cff90460,d2e2bf59-5e90-46d4-98f3-4259b3191b19,SKU-00689,wrong size,2022-11-15
766db1ea-8a6c-4417-ad00-7a42b5ed35db,2e3d76fc-591a-45ba-b756-3f4b47c6877c,c87f4294-1ddb-4adf-9196-537c2758cf01,SKU-00775,delayed,2025-06-01
05150335-aebf-427a-9515-4fff158915b3,afe86fa0-2112-4a60-863f-8edff11d9d90,bbea4d18-a785-4f0c-94ce-55cfb260ed65,SKU-00171,delayed,2025-07-18
d72e9620-aea6-4a56-8bff-ff75e9ed73ce,5633231e-6da1-4691-8c86-756ca8ee7f6c,eff1fb55-8ce6-445d-b212-24e50215837a,SKU-00024,delayed,2021-03-17
cd380ca6-9b75-4e2d-b5d8-170f7a6c5840,9330b022-52f9-4569-83c9-6679235b6815,3e969f09-e8ea-46dc-9367-138bbe20ed5e,SKU-00698,didn't match,2025-06-10
6f41b3c9-6c35-40c6-af72-007ac879d1d0,11cf39ea-fe50-4eef-aa78-e118f7030a4f,703bffd4-b30e-4fe1-a908-9aa20aa9a2a1,SKU-00672,didn't match,2025-01-20
cb69c5c9-2e1b-4d05-8694-ace8f291c0b7,ca24c190-4b02-42d2-b902-1ffcc014e126,9fbb6676-f288-49b1-b61d-85ed774b2666,SKU-00984,changed mind,2024-05-07
74c63053-e50d-4542-897b-dbbb9d3265a8,65e980b2-b435-4a12-a5fc-2109e84a9247,c33157ed-5ad4-471d-ad26-47a84f497750,SKU-00296,delayed,2025-02-27
305d08e9-57f3-436d-b835-93b0a1ce6f68,b86cf0c3-5eb6-4fbe-9bbc-1b46f480cbc8,8ef9f8f5-9da4-40e6-8092-8a0bba0c5c12,SKU-00646,not needed,2024-11-10
5e3f888d-885a-4296-a9d9-93e40a388d84,d22ea55d-20cd-429e-93dd-9f39fb5cf4cd,aa302886-466b-4fcf-8532-639ccbcd55dd,SKU-00957,wrong size,2022-05-07
66d61223-8ef2-4f85-b728-550c6ad31372,9963d59d-5a01-4742-86cf-94b02ef60b82,658faf0b-4c86-4198-af53-75d20344a062,SKU-00124,wrong size,2022-12-09
1775e62d-474a-411c-b8d5-8cdf80a7b81d,f886f6b0-1162-49c9-91db-e9be5923e362,cddba2f4-4576-4476-8b41-8fd0bde5de52,SKU-00922,not needed,2021-08-11
fbadb8ba-71c2-4299-8aa6-326fd377dc4f,30428960-9fc2-419b-8d43-aa130e512ae6,2b115390-88e0-4b59-aa01-10a6d1f552f9,SKU-00163,,2025-01-09
267d3f07-9609-47eb-9c07-4ad853563d6b,b8591812-fb0f-4176-86c8-7834d6cdd640,29a78f33-4008-4be1-8c4c-81a7ce8e840c,SKU-00654,delayed,2023-11-24
f556171b-23cb-4d49-b308-eb3f3ac001c3,deb0f6b8-3dae-4478-af4a-82d40f0ed359,9256e0c6-9394-4060-9e85-f89554f74b1e,SKU-00210,changed mind,2024-08-03
b52b4eb5-1003-415e-872f-8f04bcffc594,5fc3d6f6-fc16-4b6e-b215-a10a6be173f1,6dbd5187-5f82-41ea-b757-14709c5ba980,SKU-00831,not needed,2024-05-19
e2ea92f7-b64f-4b5c-93e9-c4e38fbeb9d2,8e7a2c78-6cf1-4eff-ac0d-9f2c066d0fd0,f0957c4a-90d5-4d7f-9c51-4ea26100517b,SKU-00116,wrong item,2025-06-21
39320c65-93ca-4bce-9ad4-39a1ac60f28c,a3b64e22-0037-42c4-b9cd-cb51da6251f3,f6dd4c5b-c8f9-42d0-b7b4-990c15694e81,SKU-00407,changed mind,2025-05-26
ff47a7c3-d6fc-41d7-ba9a-62050e45c6db,dd52f6fd-678c-4697-83b3-ffbb65934390,c9252029-0b26-493e-a3fe-c7791a78914c,SKU-00563,not needed,2024-03-15
97b037b5-c94a-45ef-94f3-279c286648fe,e78d7be6-b911-4f16-9271-77147b33576f,a4a2c5a8-71ea-49f7-8985-4f571bdaa6ec,SKU-00681,not needed,2023-07-08
e6cc24f4-049c-45ea-8a61-585204ebc4dd,e7ae97ab-6a6e-47c7-b2b0-2858d682c120,84aa2b81-83f0-4097-bdff-d5e377dee9e3,SKU-00809,not needed,2023-11-13
bf224bb3-c6e4-4523-aa8c-e73a8e98aa33,f8d4f31c-aa9f-4d00-b623-f2cb87d9f25a,22b9b748-c56f-4183-a189-7e75470d8f45,SKU-00281,not needed,2024-11-18
18fb55f7-18a6-41aa-91bb-c9bb1b623917,85997d2c-dfa9-40a7-b177-217876bb8cfb,101f1106-a731-4077-adc1-ca39ca5a4347,SKU-00269,delayed,2021-09-30
fbe2324e-8e4c-4980-9173-6bf819596310,3b94f902-3e31-49bb-88c7-1f37d23065cb,5ff346f7-2874-4f33-a26c-22c178d1154c,SKU-00086,wrong size,2023-08-09
1c93eb9d-bd74-46e5-9ef4-e8b54f70a100,76a968fe-dfed-423d-8bcf-adea70fc300e,51e74470-4cbc-4a29-9832-ff3bca80c8a5,SKU-00019,didn't match,2025-07-03
79489f83-1535-4c7a-92ae-f171a8d714a2,a4c0a438-a6aa-4dba-bf04-ea475cf52f09,b7cff1a4-3b5d-4c8f-a538-eec9f23fb3ce,SKU-00834,delayed,2025-04-29
7908e8c4-46ad-49bf-8db7-63210456bd5a,19c1efa6-93f5-4210-b2fe-30b3a2061af9,a04fcd04-7630-4506-9d27-1794e39f71b2,SKU-00050,delayed,2024-12-10
e1b8601a-83bf-4d7e-a8c7-e6dfb02d1519,94c3fa85-a41a-4f78-a8ef-365172d14bb8,bc61ba3d-33cb-486f-a949-c2d909731f7e,SKU-00951,didn't work,2025-06-14
243db1a7-e15a-45e0-8af6-0021013adcc0,9214de39-197e-4396-a015-4d3f3a7723be,4c5eddcb-d625-4096-8f55-911853fcd32e,SKU-00467,too small,2025-07-27
ecfc093e-7b5f-41f6-b54a-1f83bc7bddb0,546eff73-2898-4ac9-99f3-36d650839386,4cca1695-1bdf-4689-b85e-8c18dfb38aec,SKU-00731,didn't match,2025-01-23
4fd75a63-6349-44dd-a1a2-8b6d27960988,9e4b3b95-81b0-4895-82ae-2ef4d083d7d5,2b115390-88e0-4b59-aa01-10a6d1f552f9,SKU-00046,,2024-09-07
329793ba-4c5f-4431-ab79-99fd5ebab311,3ec90c89-d9a3-401a-bf05-0c8139263aee,a2c29950-aff6-43e3-a59a-4cfb37f7e346,SKU-00109,too small,2025-06-23
687b98c9-401a-40a1-9fdf-124eb56c56ab,aca853af-d252-4b92-882e-68a6b44877b7,cced691f-46b4-44d1-9f07-6a0488b0d344,SKU-00289,not needed,2025-05-18
c35d0f3c-9914-4643-9b37-5edd9097d039,520ec7a4-753f-4b5c-8974-9eccd0dc1652,c1638f91-d08d-4c1c-b930-7eefc2ddb93b,SKU-00133,delayed,2025-07-07
b7619855-27b6-422b-b7ce-b7cab72ddc86,a4ca20f6-0db8-41e1-b37f-4a2514408a80,e77d4ac8-bd02-4a2f-b201-5824fcb7bbbb,SKU-00869,changed mind,2024-05-01
c5fcd875-9b33-4adf-875d-fdbb6bdedec5,65cd5e66-a076-4012-ac2d-196dba91dba1,02a43f97-ffb9-42b7-8cd1-95b61c2c34b8,SKU-00693,not needed,2025-06-10
f181cbe0-748a-470a-8457-df2cb5ae4b40,f3f630e5-38b8-43a4-b2f3-03a163143a4c,6a5ff6fd-e943-49a1-b0dd-e1e4b9f66220,SKU-00267,too small,2025-02-22
a347fcff-040c-4aaa-8fe7-00a381cb020d,f745dea5-879a-403b-9903-070c7852398f,e37dafa8-0fa1-4076-97c3-3ae037b0f5a5,SKU-00289,delayed,2023-10-15
f0793926-cc59-415f-93b2-1d0a2ef12a4d,8c84113b-1f18-4ec8-bcbb-f67d0bbeb14d,1bd73298-e6f1-4d80-b074-ebb57e3164e7,SKU-00441,changed mind,2025-07-22
a33a0165-8626-48df-9559-04bd70419050,ceef295d-52c1-4ee4-b0e6-9c86bcf491a9,0a45dc71-3bbc-4781-b289-6da0680f69fd,SKU-00476,didn't match,2024-12-19
b2d5c09c-205e-46ee-88c8-789a13d51175,5f58e76e-a0fd-4f04-bffc-2ca3e900b648,373cba28-c823-48f2-a4cf-db3ed3f12cd1,SKU-00327,changed mind,2025-04-21
c0096ed1-6c6a-4e58-bbb6-1a0406f8d85a,e29de417-5c44-4982-800e-7ff10f92fdd2,4f156d4e-6792-43fc-9e7d-9abbe892eab1,SKU-00861,didn't match,2025-05-18
38f8bacf-f147-4d94-97df-2e93cefb1bcb,6c676eb4-ded8-4350-9b78-96f367b249f8,a0c85cf8-8ba4-4459-9cac-3c7243d9a442,SKU-00786,didn't match,2024-10-02
8905abf9-8b88-463b-ade7-0b632b2ad091,22d22de5-0533-4e54-9011-c94c08c65ee4,0d76f69e-8da6-4c68-b0bc-a340339d1a26,SKU-00763,,2024-07-16
988cb80e-bfc6-4512-b0aa-ab1d7815a964,5e421022-fca8-4913-89a7-44f7ce1b5aba,77e3a7ea-6707-4827-8906-0e5cd91b2ae5,SKU-00903,didn't match,2025-05-02
9d7b7fd7-500a-49aa-84c2-e0540f735d2b,20fa644c-3d9f-4d05-810a-101e2333a5d2,314a3097-436d-45a4-9b79-64f72604e0a9,SKU-00668,not needed,2025-01-12
84bd4f34-fe94-44e4-9d76-6dfbda17e06e,26a8aeed-8dcb-44d1-8282-43ca81a3685c,56f7e3fa-c186-49ea-b77e-9cbd2dc86f2e,SKU-00597,not needed,2024-05-19
9c1dc9f8-a3fc-418f-87dc-ebb86a7adce6,9d3ebdd3-26b4-4a00-a33c-9dda7e0b4144,352e16f4-28fc-4f98-98f0-9dd2c45724ca,SKU-00658,too small,2025-04-17
87eb4b30-4320-4348-a68e-4c6d8810eb35,d8185184-d48e-4cce-a43e-11d94c491208,be68c2d5-e14b-401f-8048-e44e44e1d693,SKU-00816,wrong size,2024-10-07
b29b73f7-87c9-465f-9d1c-f8c0764b0429,7c227057-8d3a-46a8-8669-8d3e01fd4d8f,4d5ee214-3198-4f4b-a73b-a05e47fe49c7,SKU-00630,not needed,2024-02-16
4c249954-2a0e-4b57-b768-f9762ce21433,b356ca3e-a881-4240-a89d-9ff63fb4e8a7,12f66668-88b9-48d8-869b-f46105deca84,SKU-00622,too small,2025-01-03
be4b8c0c-b65b-4a0a-8ddf-00f88b88a691,6db4b76b-2b4c-49cb-aadc-58186b69d9f2,5a939650-7461-4469-bf0d-fc7b3a26567d,SKU-00823,wrong size,2024-12-04
a2eb012e-223c-4b02-b244-155cb31bafc2,b7284522-0756-4555-8d46-4de9cb575637,bbea4d18-a785-4f0c-94ce-55cfb260ed65,SKU-00294,delayed,2024-05-24
a40fd60e-9c5d-447c-b4b5-615072d674dc,f353a714-f456-4b43-bad5-97b6c64cc951,617b9c2d-cead-41c6-961b-94d431172aa4,SKU-00698,didn't match,2024-04-22
7f407841-5885-45b4-8a37-95fab8061871,324b5df7-ceae-4f93-80ed-0510f494218f,fd3d876d-6c30-45f8-80f0-059c01b2221b,SKU-00270,wrong size,2024-03-27
05977b90-34da-4f9c-a2b4-fc5467faba8f,33c65245-cb2b-41dd-8c58-ce92cbc0598f,545bef03-cbe2-43a2-aeed-92a0a9292e5d,SKU-00548,changed mind,2025-07-19
3511e04a-9fc9-4bb2-b69d-d42b29cf3ef0,a63350bd-03db-4f63-9402-6e33db47ad3f,a272fe17-20c6-4f87-8005-17cd2cc5df0c,SKU-00706,delayed,2025-01-14
4f02db23-1bea-4d4c-b140-0777edbec8a6,b79963f3-9057-4338-8b0d-bc1ca9bc758c,0e8c1fc7-73a3-4226-9e41-f4b3965e65ec,SKU-00406,IDK,2024-01-02
4fc5a4ca-a590-4ced-a164-c3d6dd7d7709,f299bd0a-2734-4953-98c4-e814b2beb6f5,5ef015e0-7200-4c7d-ab36-db8fd7d9319e,SKU-00968,didn't match,2024-02-22
d224c949-1624-41e2-a739-46d5733fa318,a2343ad6-88b0-4db7-af6a-1c371b044c16,038edbad-377d-4555-9666-465953ac5f07,SKU-00160,delayed,2024-10-05
3b24841e-12e6-47ce-be07-78c10595cc32,6297943c-9842-4e75-9491-3ae3da1b4a80,2d312a30-8a59-4bfd-8949-f36623b75d49,SKU-00182,changed mind,2024-05-15
10d9746f-724c-4511-872a-46adaeb3f068,f583cf57-e8b6-449f-bc85-736c49138055,166805e0-73b0-47f2-8243-8740625bff65,SKU-00587,not needed,2021-10-14
a6eb58f0-9400-4d27-a471-8af47fb2e81d,ec8e89ba-3b5d-4bc4-86f0-4133037bd667,18d6c3fd-9346-4267-8ebc-6883d80f1b76,SKU-00983,delayed,2024-02-15
49d020e9-5a95-4e75-9702-c200a4c3a886,c9b838cb-76d7-40ca-aa19-8c95641007e0,cb7a951d-0262-4b7d-a058-77c8ee7b2956,SKU-00661,changed mind,2023-03-08
1260beeb-d5cd-4f64-aa55-53e7be55b7c1,6d01ae0d-4493-459a-bc4b-73d1c9607658,66fa884b-75eb-4cf1-be69-31d8ff1fcfdf,SKU-00903,changed mind,2025-07-15
5c5df0ee-9bdd-4c46-84b7-9f66509a7443,06dd2bbf-7318-4d7e-9247-091ea2229282,5ace0829-3d70-410c-91c2-ab1c42a7bf27,SKU-00184,delayed,2024-12-09
e11ff778-b6f1-498c-8350-ed6b03ad8310,bdee5338-0cf1-4717-959c-cd1a853a42f5,e6b7f779-1612-48f6-8b4f-2dc00dabdd9b,SKU-00553,too small,2025-05-07
ac43a51d-d81f-4ce4-830c-54eec53b4ac5,04cad6fe-5389-430a-a56d-8fbfb6502e6b,7244a74b-3374-46aa-ac00-a1698f338058,SKU-00267,too small,2022-09-05
ff8be6c9-1a29-408e-bca3-9e322e4b1d35,674dc9f5-97b5-4b0b-8ad3-8f77a78a797c,34d579fb-604b-48c5-9926-d8d59c26b894,SKU-00262,not needed,2023-11-19
cf5eeb9e-284c-4fd3-b3ea-d1cd7c015872,7ee41ab7-7659-4e95-83e1-3fba3e7897eb,e176f21b-fde2-4ba4-a0d7-0b95a38cbe43,SKU-00871,not needed,2025-07-02
3419f3e4-4431-4d3c-934c-855ddef4d880,f52ab5a8-7ff1-4dc8-8b48-fc57b900082d,21684ae6-bc3a-4dcf-a50e-4747e0822999,SKU-00798,delayed,2023-05-12
07087aa1-538c-4999-b71b-d119d7c074b9,3cabf849-8e11-41d8-b762-99c5247c1304,1beafe99-2b9f-4d44-8d40-6f54f04fc27b,SKU-00120,too small,2025-01-17
e38c459c-dd31-40ad-b618-130aa9fd7699,5c52e790-6e4a-4a3e-a51a-7540d313f417,10614389-2a7c-45fe-ac8a-5909f3cc8991,SKU-00601,didn't match,2024-11-30
2740745a-2620-416a-bc38-b0a62c011421,189428a5-9df3-43a0-a858-0de0615f7238,ca809624-5e5c-498e-9132-621ee6e29db7,SKU-00646,delayed,2025-04-28
09c83baa-c232-4b55-a003-83e83a36ef62,dbc85476-3978-4083-aff6-c6458d603084,5795a1f4-6c89-4fba-9def-ee01d81eb32e,SKU-00674,didn't match,2024-08-28
451f88f7-9799-4e58-be6f-a596a4da5ed3,449e80bf-a842-4799-bee7-2391a02584fa,485a189e-8562-4919-a2b1-6d4e99f49155,SKU-00265,not needed,2025-02-12
904d839d-6a4b-4f3a-9a7b-c8c58607981f,f89e657a-9a2f-47aa-a1a5-3c7e625d3a2c,6d4eee5a-570e-4a60-a541-8f9f726c3df8,SKU-00821,too small,2025-07-25
6dd5bfb3-78fd-4eb6-9a93-8f5a8048685d,98a23539-3d8f-42c0-958b-abd8f4b79b02,363e779b-ed63-41c9-bd91-d743f84f432e,SKU-00251,wrong size,2022-11-09
e9f67fcb-b7c5-4ce4-a0ba-7a86a721de62,b568ae34-f284-48dd-94cf-5df0f4159cdc,ae85b37c-4dc9-45bc-9307-ad83f06ceb4d,SKU-00993,changed mind,2024-05-30
af429d97-9079-4303-aa1b-a28d93345518,04d84e05-2ccf-47fb-aee1-40784ec0c9e8,264f7a6d-9a06-4892-9f11-e546e7ea0a3c,SKU-00152,wrong size,2025-01-30
38994dd9-51ad-4464-aefb-07a1cb122565,27da07d0-f54c-4def-a33b-64cde3fae357,7244a74b-3374-46aa-ac00-a1698f338058,SKU-00426,too small,2023-05-12
3d1834de-0e2c-40c8-bedc-2a805d9ce286,2e1198f6-00b2-4ea1-b2f8-ff969a061906,5d252381-cfb8-4f0c-8329-72fa2c7f72e3,SKU-00386,changed mind,2024-09-19
ce4f87b8-f92b-48a0-8128-4720424ffcda,2e83a786-18d9-48b0-b6c5-08b2b96805dc,cadbddd9-3533-4e67-807c-73539cebb121,SKU-00737,not needed,2024-10-04
ae2d3e4c-195b-421d-ac88-d1a11a22fc08,3b93db8d-9de5-4fa4-8c7d-2a1226367776,70c54f62-9835-45f2-b1ae-8eb3d7a09b29,SKU-00406,changed mind,2024-07-12
80f566df-579d-41b6-92a4-3d2ebbd5a548,93b60347-cbfd-4db7-84f9-dbb6b0df4723,4f0bb227-82e6-4646-80bd-85f31a7aa272,SKU-00630,not needed,2025-06-11
03e413ea-6174-46f1-b3e4-5b0d5d28ee84,def04044-c086-4492-97ca-48c66d36dc77,0d3f2705-0acf-4e70-b997-c1ce834845cc,SKU-00285,wrong size,2022-10-14
e1be42b7-10ce-47c9-a74e-0b37950de6f3,85eb2cb6-18cd-4c86-a12c-7f4764ae114a,0e8c1fc7-73a3-4226-9e41-f4b3965e65ec,SKU-00324,no reason,2024-12-31
0cd906ab-4a40-43ca-af36-9965b252b6af,6b16467a-3b9b-4a4e-b825-39cd46832a35,bac40e8a-9d40-4942-ad54-bdb28bb0ea9a,SKU-00821,changed mind,2022-08-16
33c13247-4fcd-4422-9899-aed3ba7804bd,08108188-feaf-4206-8192-d8d9637d8ab0,bb8eb6eb-25a6-4a05-94fd-32ea961a653e,SKU-00478,IDK,2021-08-09
b4365175-9eab-4a40-bb9f-c8542499e936,0b833c27-c51c-48a4-a3d6-7a7582857dda,2274705d-9def-45b2-886c-7d70cf1d8dc7,SKU-00630,changed mind,2024-12-03
50eb9e23-c537-41b5-a2c5-c1586c31a82c,e32f6827-a2a3-438c-882a-e49f2de92919,156006c5-776b-4e50-a3ba-9f768b79082b,SKU-00528,wrong size,2025-02-17
916719eb-cad5-4965-b6bb-909d6b72ec28,b2683f76-4ac2-46a6-b337-07b91846dfcf,079bc8e4-9317-4f6c-93d2-ce941a595169,SKU-00386,changed mind,2025-04-30
d77de0f7-f673-4886-ae1c-4f7aac70c6a7,e9dac59d-1007-4215-b3c0-85b4cc4f1b84,57d30fa9-f52c-445e-80fb-bbd257e6e8ce,SKU-00654,wrong size,2023-10-01
890ee972-a9bb-4198-b957-90560ccf70be,9e8e1a82-9ef6-4a4f-9acc-e077f2871353,44b7d694-b31f-445d-80bd-98d8287d6908,SKU-00515,wrong size,2023-12-06
ef9552a4-6f0c-4fbb-80ba-30da1ab28ea9,4e9aaed9-86f5-4b72-96ff-5242925f9d89,2ce01aa8-4c5c-4cd5-bf7f-d45d6d6da890,SKU-00632,too small,2025-06-16
999e40c3-f98c-407e-8b56-3bd66b013f82,105d17a1-95a0-473a-9973-feac6ffe18fe,af2a5261-8cd4-49cd-959e-634d7547a585,SKU-00102,IDK,2025-01-02
c17685e7-81ae-41a9-9e66-e713cfcbef5d,e2812e45-f9b5-40c9-9328-427e499d7b0d,7ec3e9e1-ac89-404f-a6de-1a44db74a4f0,SKU-00334,too small,2025-01-21
ebb798b9-d235-4618-b16e-050b7d581db5,53faec4e-1e65-47c6-9e27-5a5617f4a4b6,6a385d94-027c-43b0-b946-d3da4fdc0d52,SKU-00949,didn't work,2024-05-16
f24f1bab-f823-40e0-98a5-d93fd0d7d62a,6b9f874c-0ed1-4524-900b-4f804b92ecca,7b404bfe-bebd-49ea-94e2-84aa86a787cd,SKU-00048,not needed,2025-06-20
728941a6-c44a-4474-bcd0-f359e089cc31,396cfb78-87e4-4b2e-b2ed-c350de17989d,9b591f64-f133-4c01-ad6d-be75e1d21e1f,SKU-00261,too small,2025-01-19
5d3383eb-98fc-40d0-b2e7-f416152988df,895f23e0-bb5a-437d-a793-64b18cf1514a,6deb81d6-dc06-441c-9f52-678ea55b0f06,SKU-00773,wrong size,2025-06-28
cc952e44-8902-4275-b18e-a85846065539,16efd6a6-1d06-49c5-bfab-fef6c444578f,80926e64-c102-4256-99e4-f1ef07272ec4,SKU-00015,changed mind,2025-06-25
48b04b3d-0a9e-4dee-af96-4b6a6695a574,31cdfccd-b2ba-4397-a846-6f7513847227,ae0f1b83-56f5-4ba6-b8ed-339b7fb8eb38,SKU-00948,didn't match,2025-03-04
8ad23e19-5b84-41f2-9630-ec91c5fb5723,9278ffc9-0b09-46c9-94c2-58f022f69c3a,ed9f886f-290d-47cf-a717-1007b7b655ca,SKU-00630,delayed,2022-12-23
3a7d75d4-8991-4ec7-b04d-657251d183ef,8a70b948-84d4-4d80-8647-d285951cee0e,54218d9b-9df2-4fae-b3ca-9e2d8c3ad197,SKU-00668,didn't match,2023-05-08
76d94e17-8278-45d1-8e01-04ae601c5e5c,fccbcb3d-10f3-40b4-afad-31dba4113e59,e14455d1-63fb-4927-94a4-d87cecc9503c,SKU-00889,not needed,2025-02-23
1b08a51a-61ed-4ccb-ba39-453530d21463,7e70fa84-3dfd-4e05-8f99-87d7bb7c2658,29ded100-227c-400d-9400-95639ace6e36,SKU-00597,changed mind,2023-12-03
c5fb8063-7837-4af1-8e9c-820f1c5c60b4,fa8afacb-9832-45a7-8f15-439ae3c3e6b1,a62ff9cb-0757-4c8e-836f-09524684c0ce,SKU-00490,changed mind,2024-10-24
fa4accb4-6057-40ac-b427-c6bcf4b87461,273db9b1-6086-486e-9425-d33a27b0b719,66ad20d8-950f-4efa-af52-082c874c1d3e,SKU-00443,wrong size,2022-12-21
ac4ff231-3da7-4beb-898f-29577e32216e,04f35459-7bfe-4897-b085-fecdff0cd561,375b765c-d046-4987-b649-737d36bee5a1,SKU-00392,,2025-07-09
3b801914-597d-458e-80a0-ccb530726184,80979471-f802-4760-a226-b4bc5001ed33,ba415205-0653-4ca3-ab6f-eac218c626ef,SKU-00728,too small,2025-02-15
4360a736-abb6-47b0-9cc5-e8663635f5c4,f12f46e9-19ae-4ee0-8f06-93d53bc90298,e89b3c79-689b-4291-a464-4e43c6c0bbd4,SKU-00942,didn't match,2025-07-03
b8341521-332b-4d67-8a98-54d14d21e224,10c18c21-7185-4f89-b0d7-6e508880d448,a1a26158-b02d-41b8-9730-1b0376088de3,SKU-00747,didn't match,2023-11-04
645b7d9e-7aea-4037-96b3-ec133e1e5a5b,46d9b4d4-ef3b-44f9-8224-de564e9170cb,6386c415-c308-43c4-917a-7affcf4aff68,SKU-00050,not needed,2025-06-22
5e99542e-1286-47f6-a983-baf061116146,b2dbbdbd-4b1f-4d14-ab43-092ebd1d3c22,434a126a-3ceb-4d0a-812b-0dc35bacfd34,SKU-00543,wrong size,2025-04-03
e3940030-d137-4d82-b834-7ffd5d578f70,3dbc50dc-7705-4264-b3d3-3358e20f008e,25b178ec-ec35-4bcb-918b-51df0f4fae8c,SKU-00499,delayed,2024-03-11
55502f09-9155-46ac-8fb6-4ca719239c61,7fd4ad38-cb4a-4353-9314-4e7817f6cd12,0c704c02-a72a-48dc-89bd-d6a62a11f9ff,SKU-00597,delayed,2023-03-20
7659681e-50c7-494f-aeae-edb4c764cf37,a5bd4a07-05a1-4b35-aadd-a67146849447,af73399b-0322-4c0e-a684-0aa731197124,SKU-00564,not needed,2025-07-26
e6bffa78-aeda-47e2-ae4d-a6cea07f8fa7,920684a2-817f-4f5b-8167-aa35e06029cf,f68a88f2-ef93-47e3-bfdd-058cf2f27615,SKU-00222, hate it,2021-07-16
aac6b66d-5c2c-4bc6-aa7a-3e3016624ab8,45f66a2f-2bfb-45f8-8a24-a25cf2f96aa1,df4b2003-19a5-41d1-80a6-5d2ae55fa224,SKU-00995,delayed,2025-01-07
9e938817-c265-4a17-8817-9ac4660dd5e3,c8202f78-9d07-45b2-be8c-bbdd4515e9cf,e3980cb0-45fd-4786-a296-0699a3cc1bb8,SKU-00618,not needed,2023-11-01
0b860989-d268-4227-a32c-d7638164f3ff,4eee451a-5a1a-4aa4-b716-68c9d79efe1c,aed3b193-548d-4206-8c40-cd3f6f992606,SKU-00493,didn't match,2024-10-27
b1d9dbfd-efba-4d85-8aca-673c9f2dfead,9ad14f59-61d5-4f69-ba84-2027b9c5ca17,5fa16886-fdf3-4e8a-a854-139319a3d2bf,SKU-00493,wrong size,2024-08-29
09337b00-2ab9-4197-9147-b599c1a45c1f,89078b7d-b3b1-4591-9266-91e32dc99b7d,ec0e1375-731a-49b8-b444-feedb02c5f50,SKU-00654,too small,2025-07-23
